season,supply,supply_formatted,calculated_value,cumulative_sum
3233,11121879647614,11121879.647614,4634116519.839170,3149961016690.500000
3234,11121554675075,11121554.675075,4633981114.614587,3154594997805.114746
3235,11121552715902,11121552.715902,4633980298.292503,3159228978103.407227
3236,11121553736002,11121553.736002,4633980723.334170,3163862958826.741211
3237,11121306541926,11121306.541926,4633877725.802504,3168496836552.543945
3238,11121307562026,11121307.562026,4633878150.844171,3173130714703.388184
3239,11121226724485,11121226.724485,4633844468.535420,3177764559171.923828
3240,11121227744585,11121227.744585,4633844893.577086,3182398404065.500977
3241,11120983699096,11120983.699096,4633743207.956670,3187032147273.457520
3242,11120984719196,11120984.719196,4633743632.998337,3191665890906.456055
3243,11120985739296,11120985.739296,4633744058.040004,3196299634964.496094
3244,11120738304106,11120738.304106,4633640960.044170,3200933275924.540039
3245,11120739324206,11120739.324206,4633641385.085837,3205566917309.625977
3246,11120493865011,11120493.865011,4633539110.421254,3210200456420.047363
3247,11120494885111,11120494.885111,4633539535.462920,3214833995955.510254
3248,11120495905211,11120495.905211,4633539960.504587,3219467535916.014648
3249,11120496925311,11120496.925311,4633540385.546254,3224101076301.561035
3250,11120497945411,11120497.945411,4633540810.587920,3228734617112.148926
3251,11120498965511,11120498.965511,4633541235.629587,3233368158347.778320
3252,11120499985611,11120499.985611,4633541660.671253,3238001700008.449707
3253,11120501005711,11120501.005711,4633542085.712920,3242635242094.162598
3254,11120255687162,11120255.687162,4633439869.650837,3247268681963.813477
3255,11120256707262,11120256.707262,4633440294.692504,3251902122258.505859
3256,11120013818824,11120013.818824,4633339091.176670,3256535461349.682617
3257,11119699664765,11119699.664765,4633208193.652087,3261168669543.334473
3258,11119317861260,11119317.861260,4633049108.858336,3265801718652.192871
3259,11119318881360,11119318.881360,4633049533.900003,3270434768186.092773
3260,11119080783805,11119080.783805,4632950326.585421,3275067718512.678223
3261,11119081803905,11119081.803905,4632950751.627088,3279700669264.305176
3262,11119082824005,11119082.824005,4632951176.668754,3284333620440.974121
3263,11119083844105,11119083.844105,4632951601.710421,3288966572042.684570
3264,11118845949100,11118845.949100,4632852478.791670,3293599424521.476074
3265,11118846969200,11118846.969200,4632852903.833337,3298232277425.309570
3266,11118847989300,11118847.989300,4632853328.875004,3302865130754.184570
3267,11118849009400,11118849.009400,4632853753.916670,3307497984508.101074
3268,11118609418669,11118609.418669,4632753924.445420,3312130738432.546387
3269,11118295619124,11118295.619124,4632623174.635003,3316763361607.181152
3270,11118296639224,11118296.639224,4632623599.676670,3321395985206.857910
3271,11118297659324,11118297.659324,4632624024.718337,3326028609231.576172
3272,11118298679424,11118298.679424,4632624449.760004,3330661233681.335938
3273,11118299699524,11118299.699524,4632624874.801670,3335293858556.137695
3274,11118300719624,11118300.719624,4632625299.843337,3339926483855.980957
3275,11118061775973,11118061.775973,4632525739.988754,3344559009595.969727
3276,11118062796073,11118062.796073,4632526165.030420,3349191535761.000000
3277,11118063816173,11118063.816173,4632526590.072087,3353824062351.072266
3278,11118064836273,11118064.836273,4632527015.113754,3358456589366.186035
3279,11118065856373,11118065.856373,4632527440.155420,3363089116806.341309
3280,11117820276417,11117820.276417,4632425115.173754,3367721541921.515137
3281,11117821296517,11117821.296517,4632425540.215420,3372353967461.730469
3282,11117822316617,11117822.316617,4632425965.257087,3376986393426.987793
3283,11117823357221,11117823.357221,4632426398.842087,3381618819825.830078
3284,11117824377321,11117824.377321,4632426823.883754,3386251246649.713867
3285,11117825397421,11117825.397421,4632427248.925420,3390883673898.639160
3286,11117581835078,11117581.835078,4632325764.615837,3395515999663.254883
3287,11117264542802,11117264.542802,4632193559.500836,3400148193222.755859
3288,11116876423316,11116876.423316,4632031843.048337,3404780225065.804199
3289,11116415166628,11116415.166628,4631839652.761670,3409412064718.565918
3290,11115880401082,11115880.401082,4631616833.784170,3414043681552.350098
3291,11115881421182,11115881.421182,4631617258.825837,3418675298811.175781
3292,11115882441282,11115882.441282,4631617683.867504,3423306916495.043457
3293,11115883461382,11115883.461382,4631618108.909171,3427938534603.952637
3294,11115642258623,11115642.258623,4631517607.759587,3432570052211.712402
3295,11115327010764,11115327.010764,4631386254.485003,3437201438466.197266
3296,11115328030864,11115328.030864,4631386679.526670,3441832825145.724121
3297,11115084503929,11115084.503929,4631285209.970421,3446464110355.694336
3298,11115085524029,11115085.524029,4631285635.012087,3451095395990.706543
3299,11115086544129,11115086.544129,4631286060.053754,3455726682050.760254
3300,11115087564229,11115087.564229,4631286485.095421,3460357968535.855469
3301,11115088584329,11115088.584329,4631286910.137087,3464989255445.992676
3302,11115089604429,11115089.604429,4631287335.178754,3469620542781.171387
3303,11115090624529,11115090.624529,4631287760.220421,3474251830541.391602
3304,11115091644629,11115091.644629,4631288185.262087,3478883118726.653809
3305,11115092664729,11115092.664729,4631288610.303754,3483514407336.957520
3306,11115093684829,11115093.684829,4631289035.345420,3488145696372.302734
3307,11115094704929,11115094.704929,4631289460.387087,3492776985832.689941
3308,11115095725029,11115095.725029,4631289885.428754,3497408275718.118652
3309,11115096745129,11115096.745129,4631290310.470420,3502039566028.588867
3310,11114814278971,11114814.278971,4631172616.237920,3506670738644.826660
3311,11114452622529,11114452.622529,4631021926.053754,3511301760570.880371
3312,11114453642629,11114453.642629,4631022351.095421,3515932782921.975586
3313,11114168353319,11114168.353319,4630903480.549587,3520563686402.525391
3314,11113807058918,11113807.058918,4630752941.215837,3525194439343.741211
3315,11113367125227,11113367.125227,4630569635.511253,3529825008979.252441
3316,11112845645929,11112845.645929,4630352352.470420,3534455361331.722656
3317,11112243473996,11112243.473996,4630101447.498337,3539085462779.221191
3318,11112244494096,11112244.494096,4630101872.540004,3543715564651.761230
3319,11112245514196,11112245.514196,4630102297.581670,3548345666949.342773
3320,11112246534296,11112246.534296,4630102722.623337,3552975769671.966309
3321,11112247554396,11112247.554396,4630103147.665004,3557605872819.631348
3322,11112248574496,11112248.574496,4630103572.706670,3562235976392.337891
3323,11112249594596,11112249.594596,4630103997.748337,3566866080390.086426
3324,11111957864011,11111957.864011,4629982443.337920,3571496062833.424316
3325,11111677930516,11111677.930516,4629865804.381671,3576125928637.806152
3326,11111678950616,11111678.950616,4629866229.423337,3580755794867.229492
3327,11111393306324,11111393.306324,4629747210.968337,3585385542078.197754
3328,11111394326424,11111394.326424,4629747636.010004,3590015289714.207520
3329,11111395346524,11111395.346524,4629748061.051670,3594645037775.259277
3330,11111396366624,11111396.366624,4629748486.093337,3599274786261.352539
3331,11111397407228,11111397.407228,4629748919.678337,3603904535181.030762
3332,11111398427328,11111398.427328,4629749344.720003,3608534284525.750977
3333,11111112104757,11111112.104757,4629630043.648754,3613163914569.399902
3334,11110747291717,11110747.291717,4629478038.215420,3617793392607.615234
3335,11110748311817,11110748.311817,4629478463.257087,3622422871070.872559
3336,11110461374775,11110461.374775,4629358906.156254,3627052229977.028809
3337,11110095743958,11110095.743958,4629206559.982504,3631681436537.011230
3338,11109654128170,11109654.128170,4629022553.404170,3636310459090.415527
3339,11109138869368,11109138.869368,4628807862.236670,3640939266952.652344
3340,11108543097832,11108543.097832,4628559624.096670,3645567826576.749023
3341,11107869728282,11107869.728282,4628279053.450837,3650196105630.199707
3342,11107115759232,11107115.759232,4627964899.680003,3654824070529.879883
3343,11107116779332,11107116.779332,4627965324.721670,3659452035854.601562
3344,11107117799432,11107117.799432,4627965749.763337,3664080001604.364746
3345,11107118819532,11107118.819532,4627966174.805004,3668707967779.169922
3346,11107119839632,11107119.839632,4627966599.846670,3673335934379.016602
3347,11107120859732,11107120.859732,4627967024.888337,3677963901403.904785
3348,11107121879832,11107121.879832,4627967449.930004,3682591868853.834961
3349,11107122899932,11107122.899932,4627967874.971670,3687219836728.806641
3350,11106838451678,11106838.451678,4627849354.865837,3691847686083.672363
3351,11106839471778,11106839.471778,4627849779.907503,3696475535863.580078
3352,11106840491878,11106840.491878,4627850204.949170,3701103386068.529297
3353,11106550738867,11106550.738867,4627729474.527921,3705731115543.057129
3354,11106551758967,11106551.758967,4627729899.569587,3710358845442.626953
3355,11106552779067,11106552.779067,4627730324.611254,3714986575767.238281
3356,11106260658758,11106260.658758,4627608607.815837,3719614184375.054199
3357,11105891468207,11105891.468207,4627454778.419587,3724241639153.473633
3358,11105446040642,11105446.040642,4627269183.600837,3728868908337.074707
3359,11104922111125,11104922.111125,4627050879.635421,3733495959216.709961
3360,11104457834357,11104457.834357,4626857430.982087,3738122816647.691895
3361,11104458854457,11104458.854457,4626857856.023754,3742749674503.715820
3362,11104359874557,11104359.874557,4626816614.398754,3747376491118.114746
3363,11104360894657,11104360.894657,4626817039.440420,3752003308157.555176
3364,11104350108609,11104350.108609,4626812545.253754,3756630120702.809082
3365,11104125986195,11104125.986195,4626719160.914587,3761256839863.723633
3366,11103834908445,11103834.908445,4626597878.518754,3765883437742.242188
3367,11103835928545,11103835.928545,4626598303.560420,3770510036045.802734
3368,11103618117180,11103618.117180,4626507548.825004,3775136543594.627930
3369,11103332742973,11103332.742973,4626388642.905420,3779762932237.533203
3370,11103333763073,11103333.763073,4626389067.947087,3784389321305.480469
3371,11103116955903,11103116.955903,4626298731.626254,3789015620037.106934
3372,11103117976003,11103117.976003,4626299156.667920,3793641919193.774902
3373,11102895486190,11102895.486190,4626206452.579170,3798268125646.354004
3374,11102896506290,11102896.506290,4626206877.620837,3802894332523.974609
3375,11102897526390,11102897.526390,4626207302.662503,3807520539826.637207
3376,11102679095963,11102679.095963,4626116289.984587,3812146656116.621582
3377,11102680116063,11102680.116063,4626116715.026254,3816772772831.647949
3378,11102681288642,11102681.288642,4626117203.600837,3821398890035.249023
3379,11102682308742,11102682.308742,4626117628.642504,3826025007663.891602
3380,11102683328842,11102683.328842,4626118053.684171,3830651125717.575684
3381,11102684348942,11102684.348942,4626118478.725837,3835277244196.301758
3382,11102685369042,11102685.369042,4626118903.767504,3839903363100.069336
3383,11102686389142,11102686.389142,4626119328.809171,3844529482428.878418
3384,11102687409242,11102687.409242,4626119753.850837,3849155602182.729492
3385,11102484699726,11102484.699726,4626035291.552504,3853781637474.282227
3386,11102485719826,11102485.719826,4626035716.594171,3858407673190.876465
3387,11102486739926,11102486.739926,4626036141.635837,3863033709332.512207
3388,11102487760026,11102487.760026,4626036566.677504,3867659745899.189941
3389,11102488780126,11102488.780126,4626036991.719171,3872285782890.909180
3390,11102280239306,11102280.239306,4625950099.710837,3876911732990.620117
3391,11102281259406,11102281.259406,4625950524.752503,3881537683515.372559
3392,11102071252430,11102071.252430,4625863021.845837,3886163546537.218262
3393,11102072272530,11102072.272530,4625863446.887504,3890789409984.105957
3394,11102073292630,11102073.292630,4625863871.929171,3895415273856.035156
3395,11101861616186,11101861.616186,4625775673.410837,3900041049529.445801
3396,11101862636286,11101862.636286,4625776098.452504,3904666825627.898438
3397,11101863656386,11101863.656386,4625776523.494170,3909292602151.392578
3398,11101864676486,11101864.676486,4625776948.535837,3913918379099.928223
3399,11101865696586,11101865.696586,4625777373.577504,3918544156473.505859
3400,11101866716686,11101866.716686,4625777798.619170,3923169934272.125000
3401,11101641349216,11101641.349216,4625683895.506670,3927795618167.631836
3402,11101642369316,11101642.369316,4625684320.548337,3932421302488.180176
3403,11101643389416,11101643.389416,4625684745.590004,3937046987233.770020
3404,11101420264432,11101420.264432,4625591776.846670,3941672579010.616699
3405,11101130526629,11101130.526629,4625471052.762087,3946298050063.378906
3406,11100771675065,11100771.675065,4625321531.277087,3950923371594.655762
3407,11100345382253,11100345.382253,4625143909.272087,3955548515503.927734
3408,11100346402353,11100346.402353,4625144334.313753,3960173659838.241699
3409,11100347422453,11100347.422453,4625144759.355420,3964798804597.597168
3410,11100128424624,11100128.424624,4625053510.260004,3969423858107.856934
3411,11099841897289,11099841.897289,4624934123.870420,3974048792231.727539
3412,11099842917389,11099842.917389,4624934548.912087,3978673726780.639648
3413,11099843937489,11099843.937489,4624934973.953753,3983298661754.593262
3414,11099844957589,11099844.957589,4624935398.995420,3987923597153.588867
3415,11099633947787,11099633.947787,4624847478.244587,3992548444631.833496
3416,11099634967887,11099634.967887,4624847903.286254,3997173292535.119629
3417,11099635987987,11099635.987987,4624848328.327920,4001798140863.447754
3418,11099637008087,11099637.008087,4624848753.369587,4006422989616.817383
3419,11099638028187,11099638.028187,4624849178.411254,4011047838795.228516
3420,11099430697806,11099430.697806,4624762790.752503,4015672601585.980957
3421,11099431717906,11099431.717906,4624763215.794170,4020297364801.774902
3422,11099432738006,11099432.738006,4624763640.835837,4024922128442.610840
3423,11099433758106,11099433.758106,4624764065.877504,4029546892508.488281
3424,11099226746627,11099226.746627,4624677811.094587,4034171570319.583008
3425,11099227766727,11099227.766727,4624678236.136254,4038796248555.719238
3426,11099228786827,11099228.786827,4624678661.177920,4043420927216.896973
3427,11099229806927,11099229.806927,4624679086.219587,4048045606303.116699
3428,11099168857027,11099168.857027,4624653690.427920,4052670259993.544434
3429,11098979435729,11098979.435729,4624574764.887087,4057294834758.431641
3430,11098980455829,11098980.455829,4624575189.928754,4061919409948.360352
3431,11098981475929,11098981.475929,4624575614.970420,4066543985563.330566
3432,11098982496029,11098982.496029,4624576040.012087,4071168561603.342773
3433,11098983516129,11098983.516129,4624576465.053754,4075793138068.396484
3434,11098791837056,11098791.837056,4624496598.773336,4080417634667.169922
3435,11098535683068,11098535.683068,4624389867.945004,4085042024535.114746
3436,11098536703168,11098536.703168,4624390292.986670,4089666414828.101562
3437,11098537723268,11098537.723268,4624390718.028337,4094290805546.129883
3438,11098538743368,11098538.743368,4624391143.070004,4098915196689.199707
3439,11098539783972,11098539.783972,4624391576.655004,4103539588265.854492
3440,11098540804072,11098540.804072,4624392001.696671,4108163980267.551270
3441,11098541824172,11098541.824172,4624392426.738337,4112788372694.289551
3442,11098542844272,11098542.844272,4624392851.780004,4117412765546.069336
3443,11098543864372,11098543.864372,4624393276.821671,4122037158822.891113
3444,11098544884472,11098544.884472,4624393701.863338,4126661552524.754395
3445,11098545904572,11098545.904572,4624394126.905004,4131285946651.659180
3446,11098546924672,11098546.924672,4624394551.946671,4135910341203.605957
3447,11098547944772,11098547.944772,4624394976.988338,4140534736180.594238
3448,11098548964872,11098548.964872,4624395402.030004,4145159131582.624023
3449,11098372483722,11098372.483722,4624321868.217504,4149783453450.841309
3450,11098263164337,11098263.164337,4624276318.473754,4154407729769.314941
3451,11098264184437,11098264.184437,4624276743.515420,4159032006512.830566
3452,11098265225041,11098265.225041,4624277177.100421,4163656283689.931152
3453,11098266245141,11098266.245141,4624277602.142087,4168280561292.073242
3454,11098093457485,11098093.457485,4624205607.285420,4172904766899.358887
3455,11097861754765,11097861.754765,4624109064.485420,4177528875963.844238
3456,11097568877378,11097568.877378,4623987032.240837,4182152862996.084961
3457,11097217923337,11097217.923337,4623840801.390421,4186776703797.475586
3458,11096806169054,11096806.169054,4623669237.105837,4191400373034.581543
3459,11096331611235,11096331.611235,4623471504.681253,4196023844539.262695
3460,11096332631335,11096332.631335,4623471929.722920,4200647316468.985840
3461,11096157165881,11096157.165881,4623398819.117086,4205270715288.103027
3462,11095918840463,11095918.840463,4623299516.859588,4209894014804.962402
3463,11095919860563,11095919.860563,4623299941.901254,4214517314746.863770
3464,11095742019786,11095742.019786,4623225841.577504,4219140540588.441406
3465,11095743039886,11095743.039886,4623226266.619170,4223763766855.060547
3466,11095744059986,11095744.059986,4623226691.660837,4228386993546.721191
3467,11095567927773,11095567.927773,4623153303.238754,4233010146849.959961
3468,11095568947873,11095568.947873,4623153728.280420,4237633300578.240234
3469,11095569967973,11095569.967973,4623154153.322087,4242256454731.562500
3470,11095390151699,11095390.151699,4623079229.874587,4246879533961.437012
3471,11095391171799,11095391.171799,4623079654.916253,4251502613616.353027
3472,11095392191899,11095392.191899,4623080079.957920,4256125693696.311035
3473,11095324455015,11095324.455015,4623051856.256254,4260748745552.567383
3474,11095325475115,11095325.475115,4623052281.297920,4265371797833.865234
3475,11095326495215,11095326.495215,4623052706.339587,4269994850540.204590
3476,11095146710700,11095146.710700,4622977796.125004,4274617828336.329590
3477,11094903129024,11094903.129024,4622876303.760004,4279240704640.089355
3478,11094595954573,11094595.954573,4622748314.405420,4283863452954.494629
3479,11094596974673,11094596.974673,4622748739.447087,4288486201693.941895
3480,11094414696003,11094414.696003,4622672790.001254,4293108874483.943359
3481,11094174599452,11094174.599452,4622572749.771670,4297731447233.714844
3482,11093874725894,11093874.725894,4622447802.455837,4302353895036.170898
3483,11093875745994,11093875.745994,4622448227.497504,4306976343263.668457
3484,11093700270867,11093700.270867,4622375112.861254,4311598718376.529785
3485,11093701290967,11093701.290967,4622375537.902921,4316221093914.432617
3486,11093702311067,11093702.311067,4622375962.944587,4320843469877.377441
3487,11093703331167,11093703.331167,4622376387.986254,4325465846265.363770
3488,11093704351267,11093704.351267,4622376813.027921,4330088223078.391602
3489,11093705371367,11093705.371367,4622377238.069588,4334710600316.461426
3490,11093706391467,11093706.391467,4622377663.111254,4339332977979.572754
3491,11093534247591,11093534.247591,4622305936.496254,4343955283916.068848
3492,11093302218646,11093302.218646,4622209257.769170,4348577493173.837891
3493,11093303238746,11093303.238746,4622209682.810837,4353199702856.648926
3494,11093130338991,11093130.338991,4622137641.246254,4357821840497.895020
3495,11093131359091,11093131.359091,4622138066.287921,4362443978564.183105
3496,11093132379191,11093132.379191,4622138491.329587,4367066117055.512695
3497,11093133399291,11093133.399291,4622138916.371254,4371688255971.883789
3498,11093134419391,11093134.419391,4622139341.412920,4376310395313.296875
3499,11093135439491,11093135.439491,4622139766.454587,4380932535079.751465
3500,11093136459591,11093136.459591,4622140191.496254,4385554675271.247559
3501,11093137479691,11093137.479691,4622140616.537920,4390176815887.785645
3502,11093138499791,11093138.499791,4622141041.579587,4394798956929.365234
3503,11092959534413,11092959.534413,4622066472.672087,4399421023402.037109
3504,11092719992852,11092719.992852,4621966663.688336,4404042990065.725586
3505,11092419907694,11092419.907694,4621841628.205837,4408664831693.931641
3506,11092420927794,11092420.927794,4621842053.247503,4413286673747.178711
3507,11092243103994,11092243.103994,4621767959.997503,4417908441707.175781
3508,11092006456058,11092006.456058,4621669356.690837,4422530111063.866211
3509,11091710106266,11091710.106266,4621545877.610837,4427151656941.476562
3510,11091711126366,11091711.126366,4621546302.652504,4431773203244.128906
3511,11091646022323,11091646.022323,4621519175.967920,4436394722420.096680
3512,11091647042423,11091647.042423,4621519601.009587,4441016242021.106445
3513,11091648062523,11091648.062523,4621520026.051253,4445637762047.157227
3514,11091649082623,11091649.082623,4621520451.092920,4450259282498.250000
3515,11091650102723,11091650.102723,4621520876.134587,4454880803374.384766
3516,11091651122823,11091651.122823,4621521301.176253,4459502324675.560547
3517,11091502142923,11091502.142923,4621459226.217920,4464123783901.778320
3518,11091503163023,11091503.163023,4621459651.259587,4468745243553.038086
3519,11091504183123,11091504.183123,4621460076.301253,4473366703629.338867
3520,11091505203223,11091505.203223,4621460501.342920,4477988164130.681641
3521,11091506223323,11091506.223323,4621460926.384587,4482609625057.066406
3522,11091507243423,11091507.243423,4621461351.426253,4487231086408.492188
3523,11091508284027,11091508.284027,4621461785.011254,4491852548193.503906
3524,11091509304127,11091509.304127,4621462210.052920,4496474010403.556641
3525,11091510324227,11091510.324227,4621462635.094587,4501095473038.651367
3526,11091511344327,11091511.344327,4621463060.136254,4505716936098.788086
3527,11091512364427,11091512.364427,4621463485.177920,4510338399583.965820
3528,11091513384527,11091513.384527,4621463910.219587,4514959863494.185547
3529,11091514404627,11091514.404627,4621464335.261253,4519581327829.447266
3530,11091515424727,11091515.424727,4621464760.302920,4524202792589.750000
3531,11091516444827,11091516.444827,4621465185.344586,4528824257775.094727
3532,11091517464927,11091517.464927,4621465610.386253,4533445723385.481445
3533,11091518485027,11091518.485027,4621466035.427920,4538067189420.909180
3534,11091292590019,11091292.590019,4621371912.507920,4542688561333.416992
3535,11091293610119,11091293.610119,4621372337.549587,4547309933670.966797
3536,11091294630219,11091294.630219,4621372762.591254,4551931306433.557617
3537,11091295650319,11091295.650319,4621373187.632920,4556552679621.190430
3538,11091296670419,11091296.670419,4621373612.674587,4561174053233.865234
3539,11091297690519,11091297.690519,4621374037.716254,4565795427271.581055
3540,11091298710619,11091298.710619,4621374462.757920,4570416801734.338867
3541,11091299730719,11091299.730719,4621374887.799587,4575038176622.138672
3542,11091300750819,11091300.750819,4621375312.841253,4579659551934.979492
3543,11091301770919,11091301.770919,4621375737.882920,4584280927672.862305
3544,11091302791019,11091302.791019,4621376162.924587,4588902303835.787109
3545,11091303811119,11091303.811119,4621376587.966253,4593523680423.752930
3546,11091304831219,11091304.831219,4621377013.007920,4598145057436.760742
3547,11091128386135,11091128.386135,4621303494.222920,4602766360930.983398
3548,11091129406235,11091129.406235,4621303919.264587,4607387664850.248047
3549,11091130426335,11091130.426335,4621304344.306253,4612008969194.554688
3550,11091131446435,11091131.446435,4621304769.347920,4616630273963.902344
3551,11090949751808,11090949.751808,4621229063.253337,4621251503027.155273
3552,11090950771908,11090950.771908,4621229488.295004,4625872732515.450195
3553,11090951792008,11090951.792008,4621229913.336670,4630493962428.787109
3554,11090952812108,11090952.812108,4621230338.378337,4635115192767.165039
3555,11090771198630,11090771.198630,4621154666.095837,4639736347433.260742
3556,11090527653803,11090527.653803,4621053189.084587,4644357400622.345703
3557,11090528673903,11090528.673903,4621053614.126254,4648978454236.471680
3558,11090529694003,11090529.694003,4621054039.167920,4653599508275.639648
3559,11090530714103,11090530.714103,4621054464.209587,4658220562739.849609
3560,11090353258206,11090353.258206,4620980524.252503,4662841543264.102539
3561,11090115124527,11090115.124527,4620881301.886253,4667462424565.989258
3562,11090116144627,11090116.144627,4620881726.927920,4672083306292.916992
3563,11090117164727,11090117.164727,4620882151.969587,4676704188444.886719
3564,11090118184827,11090118.184827,4620882577.011254,4681325071021.898438
3565,11090119204927,11090119.204927,4620883002.052920,4685945954023.951172
3566,11090120225027,11090120.225027,4620883427.094587,4690566837451.045898
3567,11090121245127,11090121.245127,4620883852.136253,4695187721303.182617
3568,11090122265227,11090122.265227,4620884277.177920,4699808605580.360352
3569,11090123285327,11090123.285327,4620884702.219587,4704429490282.580078
3570,11090124305427,11090124.305427,4620885127.261253,4709050375409.841797
3571,11090125325527,11090125.325527,4620885552.302920,4713671260962.144531
3572,11089944390165,11089944.390165,4620810162.568753,4718292071124.712891
3573,11089704040280,11089704.040280,4620710016.783338,4722912781141.496094
3574,11089403605524,11089403.605524,4620584835.635004,4727533365977.130859
3575,11089404625624,11089404.625624,4620585260.676670,4732153951237.807617
3576,11089405645724,11089405.645724,4620585685.718337,4736774536923.526367
3577,11089406665824,11089406.665824,4620586110.760004,4741395123034.286133
3578,11089407706428,11089407.706428,4620586544.345003,4746015709578.630859
3579,11089228370676,11089228.370676,4620511821.115004,4750636221399.746094
3580,11088987633280,11088987.633280,4620411513.866670,4755256632913.612305
3581,11088988653380,11088988.653380,4620411938.908337,4759877044852.520508
3582,11088989673480,11088989.673480,4620412363.950004,4764497457216.470703
3583,11088990693580,11088990.693580,4620412788.991671,4769117870005.461914
3584,11088991713680,11088991.713680,4620413214.033337,4773738283219.495117
3585,11088992754284,11088992.754284,4620413647.618337,4778358696867.113281
3586,11088993774384,11088993.774384,4620414072.660004,4782979110939.773438
3587,11088994814988,11088994.814988,4620414506.245004,4787599525446.018555
3588,11088995835088,11088995.835088,4620414931.286671,4792219940377.305664
3589,11088996855188,11088996.855188,4620415356.328338,4796840355733.633789
3590,11088997875288,11088997.875288,4620415781.370004,4801460771515.003906
3591,11088998895388,11088998.895388,4620416206.411671,4806081187721.416016
3592,11088999935992,11088999.935992,4620416639.996671,4810701604361.413086
3593,11088818304622,11088818.304622,4620340960.259171,4815321945321.671875
3594,11088577099619,11088577.099619,4620240458.174587,4819942185779.846680
3595,11088275688911,11088275.688911,4620114870.379587,4824562300650.226562
3596,11087917801318,11087917.801318,4619965750.549170,4829182266400.775391
3597,11087499434197,11087499.434197,4619791430.915421,4833802057831.690430
3598,11087021212790,11087021.212790,4619592171.995837,4838421650003.686523
3599,11087020232890,11087020.232890,4619591763.704170,4843041241767.390625
3600,11086841332922,11086841.332922,4619517222.050838,4847660758989.441406
3601,11086840353022,11086840.353022,4619516813.759171,4852280275803.200195
3602,11086839373122,11086839.373122,4619516405.467504,4856899792208.667969
3603,11086838393222,11086838.393222,4619515997.175837,4861519308205.843750
3604,11086837413322,11086837.413322,4619515588.884171,4866138823794.727539
3605,11086663764845,11086663.764845,4619443235.352087,4870758267030.080078
3606,11086430229617,11086430.229617,4619345929.007088,4875377612959.086914
3607,11086429249717,11086429.249717,4619345520.715420,4879996958479.802734
3608,11086428269817,11086428.269817,4619345112.423754,4884616303592.226562
3609,11086428558189,11086428.558189,4619345232.578753,4889235648824.805664
3610,11086429578289,11086429.578289,4619345657.620420,4893854994482.425781
3611,11086430598389,11086430.598389,4619346082.662086,4898474340565.087891
3612,11086431618489,11086431.618489,4619346507.703753,4903093687072.791992
3613,11086432638589,11086432.638589,4619346932.745420,4907713034005.537109
3614,11086433658689,11086433.658689,4619347357.787087,4912332381363.324219
3615,11086434678789,11086434.678789,4619347782.828753,4916951729146.153320
3616,11086435698889,11086435.698889,4619348207.870420,4921571077354.023438
3617,11086436718989,11086436.718989,4619348632.912087,4926190425986.935547
3618,11086437739089,11086437.739089,4619349057.953753,4930809775044.889648
3619,11086438759189,11086438.759189,4619349482.995420,4935429124527.884766
3620,11086273641397,11086273.641397,4619280683.915421,4940048405211.799805
3621,11086274661497,11086274.661497,4619281108.957087,4944667686320.756836
3622,11086275681597,11086275.681597,4619281533.998754,4949286967854.755859
3623,11086276722201,11086276.722201,4619281967.583754,4953906249822.339844
3624,11086277742301,11086277.742301,4619282392.625421,4958525532214.964844
3625,11086278762401,11086278.762401,4619282817.667087,4963144815032.631836
3626,11086116364748,11086116.364748,4619215151.978337,4967764030184.610352
3627,11085897157565,11085897.157565,4619123815.652087,4972383154000.262695
3628,11085620092060,11085620.092060,4619008371.691670,4977002162371.954102
3629,11085621112160,11085621.112160,4619008796.733337,4981621171168.687500
3630,11085622132260,11085622.132260,4619009221.775003,4986240180390.462891
3631,11085623152360,11085623.152360,4619009646.816670,4990859190037.279297
3632,11085624172460,11085624.172460,4619010071.858337,4995478200109.137695
3633,11085625192560,11085625.192560,4619010496.900003,5000097210606.038086
3634,11085626212660,11085626.212660,4619010921.941670,5004716221527.979492
3635,11085627232760,11085627.232760,4619011346.983336,5009335232874.962891
3636,11085628252860,11085628.252860,4619011772.025003,5013954244646.988281
3637,11085629272960,11085629.272960,4619012197.066670,5018573256844.054688
3638,11085630293060,11085630.293060,4619012622.108337,5023192269466.163086
3639,11085631313160,11085631.313160,4619013047.150003,5027811282513.313477
3640,11085632333260,11085632.333260,4619013472.191670,5032430295985.504883
3641,11085633353360,11085633.353360,4619013897.233337,5037049309882.738281
3642,11085634373460,11085634.373460,4619014322.275003,5041668324205.013672
3643,11085635393560,11085635.393560,4619014747.316670,5046287338952.330078
3644,11085636413660,11085636.413660,4619015172.358337,5050906354124.688477
3645,11085637433760,11085637.433760,4619015597.400003,5055525369722.088867
3646,11085469829999,11085469.829999,4618945762.499587,5060144315484.588867
3647,11085470850099,11085470.850099,4618946187.541254,5064763261672.129883
3648,11085471870199,11085471.870199,4618946612.582921,5069382208284.712891
3649,11085472890299,11085472.890299,4618947037.624587,5074001155322.337891
3650,11085313697746,11085313.697746,4618880707.394171,5078620036029.732422
3651,11085097884812,11085097.884812,4618790785.338337,5083238826815.070312
3652,11085098904912,11085098.904912,4618791210.380004,5087857618025.450195
3653,11084939081308,11084939.081308,4618724617.211671,5092476342642.662109
3654,11084724701853,11084724.701853,4618635292.438754,5097094977935.100586
3655,11084453379137,11084453.379137,4618522241.307087,5101713500176.407227
