season,supply,supply_formatted,calculated_value,cumulative_sum
3316,11258804227302,11258804.227302,4691168428.042503,3567395468991.397949
3317,11258805227302,11258805.227302,4691168844.709170,3572086637836.106934
3318,11258806227302,11258806.227302,4691169261.375837,3576777807097.482910
3319,11258807227302,11258807.227302,4691169678.042503,3581468976775.525391
3320,11258808227302,11258808.227302,4691170094.709170,3586160146870.234375
3321,11258809227302,11258809.227302,4691170511.375837,3590851317381.610352
3322,11258810227302,11258810.227302,4691170928.042503,3595542488309.652832
3323,11258811227302,11258811.227302,4691171344.709170,3600233659654.361816
3324,11258812227302,11258812.227302,4691171761.375837,3604924831415.737793
3325,11258813227302,11258813.227302,4691172178.042503,3609616003593.780273
3326,11258814227302,11258814.227302,4691172594.709170,3614307176188.489258
3327,11258815227302,11258815.227302,4691173011.375837,3618998349199.865234
3328,11258816227302,11258816.227302,4691173428.042504,3623689522627.907715
3329,11258817227302,11258817.227302,4691173844.709170,3628380696472.616699
3330,11258818227302,11258818.227302,4691174261.375837,3633071870733.992676
3331,11258819227302,11258819.227302,4691174678.042503,3637763045412.035156
3332,11258820227302,11258820.227302,4691175094.709170,3642454220506.744141
3333,11258821227302,11258821.227302,4691175511.375837,3647145396018.120117
3334,11258822227302,11258822.227302,4691175928.042504,3651836571946.162598
3335,11258823227302,11258823.227302,4691176344.709170,3656527748290.871582
3336,11258824227302,11258824.227302,4691176761.375837,3661218925052.247559
3337,11258825227302,11258825.227302,4691177178.042503,3665910102230.290039
3338,11258826227302,11258826.227302,4691177594.709170,3670601279824.999023
3339,11258827227302,11258827.227302,4691178011.375837,3675292457836.375000
3340,11258828227302,11258828.227302,4691178428.042503,3679983636264.417480
3341,11258829227302,11258829.227302,4691178844.709170,3684674815109.126465
3342,11258830227302,11258830.227302,4691179261.375836,3689365994370.502441
3343,11258831227302,11258831.227302,4691179678.042503,3694057174048.544922
3344,11258832227302,11258832.227302,4691180094.709170,3698748354143.253906
3345,11258833227302,11258833.227302,4691180511.375837,3703439534654.629883
3346,11258834227302,11258834.227302,4691180928.042503,3708130715582.672363
3347,11258835227302,11258835.227302,4691181344.709170,3712821896927.381348
3348,11258836227302,11258836.227302,4691181761.375837,3717513078688.757324
3349,11258837227302,11258837.227302,4691182178.042504,3722204260866.799805
3350,11258838227302,11258838.227302,4691182594.709170,3726895443461.508789
3351,11258839227302,11258839.227302,4691183011.375837,3731586626472.884766
3352,11258840227302,11258840.227302,4691183428.042503,3736277809900.927246
3353,11258841227302,11258841.227302,4691183844.709170,3740968993745.636230
3354,11258842227302,11258842.227302,4691184261.375837,3745660178007.012207
3355,11258843227302,11258843.227302,4691184678.042504,3750351362685.054688
3356,11258844227302,11258844.227302,4691185094.709170,3755042547779.763672
3357,11258845227302,11258845.227302,4691185511.375837,3759733733291.139648
3358,11258846227302,11258846.227302,4691185928.042503,3764424919219.182129
3359,11258847227302,11258847.227302,4691186344.709170,3769116105563.891113
3360,11258848227302,11258848.227302,4691186761.375837,3773807292325.267090
3361,11258849227302,11258849.227302,4691187178.042504,3778498479503.309570
3362,11258850227302,11258850.227302,4691187594.709170,3783189667098.018555
3363,11258851227302,11258851.227302,4691188011.375836,3787880855109.394531
3364,11258852227302,11258852.227302,4691188428.042503,3792572043537.437012
3365,11258853227302,11258853.227302,4691188844.709170,3797263232382.145996
3366,11258854227302,11258854.227302,4691189261.375837,3801954421643.521973
3367,11258855227302,11258855.227302,4691189678.042503,3806645611321.564453
3368,11258856227302,11258856.227302,4691190094.709170,3811336801416.273438
3369,11258857227302,11258857.227302,4691190511.375837,3816027991927.649414
3370,11258858227302,11258858.227302,4691190928.042504,3820719182855.691895
3371,11258859227302,11258859.227302,4691191344.709170,3825410374200.400879
3372,11258860227302,11258860.227302,4691191761.375837,3830101565961.776855
3373,11258861227302,11258861.227302,4691192178.042503,3834792758139.819336
3374,11258862227302,11258862.227302,4691192594.709170,3839483950734.528320
3375,11258863227302,11258863.227302,4691193011.375837,3844175143745.904297
3376,11258864227302,11258864.227302,4691193428.042504,3848866337173.946777
3377,11258865227302,11258865.227302,4691193844.709170,3853557531018.655762
3378,11258866227302,11258866.227302,4691194261.375837,3858248725280.031738
3379,11258867227302,11258867.227302,4691194678.042503,3862939919958.074219
3380,11258868227302,11258868.227302,4691195094.709170,3867631115052.783203
3381,11258869227302,11258869.227302,4691195511.375837,3872322310564.159180
3382,11258870227302,11258870.227302,4691195928.042504,3877013506492.201660
3383,11258871227302,11258871.227302,4691196344.709170,3881704702836.910645
3384,11258872227302,11258872.227302,4691196761.375836,3886395899598.286621
3385,11258873227302,11258873.227302,4691197178.042503,3891087096776.329102
3386,11258874227302,11258874.227302,4691197594.709170,3895778294371.038086
3387,11258875227302,11258875.227302,4691198011.375837,3900469492382.414062
3388,11258876227302,11258876.227302,4691198428.042503,3905160690810.456543
3389,11258877227302,11258877.227302,4691198844.709170,3909851889655.165527
3390,11258878227302,11258878.227302,4691199261.375837,3914543088916.541504
3391,11258879227302,11258879.227302,4691199678.042504,3919234288594.583984
3392,11258880227302,11258880.227302,4691200094.709170,3923925488689.292969
3393,11258881227302,11258881.227302,4691200511.375837,3928616689200.668945
3394,11258882227302,11258882.227302,4691200928.042503,3933307890128.711426
3395,11258883227302,11258883.227302,4691201344.709170,3937999091473.420410
3396,11258884227302,11258884.227302,4691201761.375837,3942690293234.796387
3397,11258885227302,11258885.227302,4691202178.042504,3947381495412.838867
3398,11258886227302,11258886.227302,4691202594.709170,3952072698007.547852
3399,11258887227302,11258887.227302,4691203011.375837,3956763901018.923828
3400,11258888227302,11258888.227302,4691203428.042503,3961455104446.966309
3401,11258889227302,11258889.227302,4691203844.709170,3966146308291.675293
3402,11258890227302,11258890.227302,4691204261.375837,3970837512553.051270
3403,11258891227302,11258891.227302,4691204678.042504,3975528717231.093750
3404,11258892227302,11258892.227302,4691205094.709170,3980219922325.802734
3405,11258893227302,11258893.227302,4691205511.375837,3984911127837.178711
3406,11258894227302,11258894.227302,4691205928.042503,3989602333765.221191
3407,11258895227302,11258895.227302,4691206344.709170,3994293540109.930176
3408,11258896227302,11258896.227302,4691206761.375837,3998984746871.306152
3409,11258897227302,11258897.227302,4691207178.042503,4003675954049.348633
3410,11258898227302,11258898.227302,4691207594.709170,4008367161644.057617
3411,11258899227302,11258899.227302,4691208011.375837,4013058369655.433594
3412,11258900227302,11258900.227302,4691208428.042503,4017749578083.476074
3413,11258901227302,11258901.227302,4691208844.709170,4022440786928.185059
3414,11258902227302,11258902.227302,4691209261.375837,4027131996189.561035
3415,11258903227302,11258903.227302,4691209678.042503,4031823205867.603516
3416,11258904227302,11258904.227302,4691210094.709170,4036514415962.312500
3417,11258905227302,11258905.227302,4691210511.375837,4041205626473.688477
3418,11258906227302,11258906.227302,4691210928.042504,4045896837401.730957
3419,11258907227302,11258907.227302,4691211344.709170,4050588048746.439941
3420,11258908227302,11258908.227302,4691211761.375837,4055279260507.815918
3421,11258909227302,11258909.227302,4691212178.042503,4059970472685.858398
3422,11258910227302,11258910.227302,4691212594.709170,4064661685280.567383
3423,11258911227302,11258911.227302,4691213011.375837,4069352898291.943359
3424,11258912227302,11258912.227302,4691213428.042504,4074044111719.985840
3425,11258913227302,11258913.227302,4691213844.709170,4078735325564.694824
3426,11258914227302,11258914.227302,4691214261.375837,4083426539826.070801
3427,11258915227302,11258915.227302,4691214678.042503,4088117754504.113281
3428,11258916227302,11258916.227302,4691215094.709170,4092808969598.822266
3429,11258917227302,11258917.227302,4691215511.375837,4097500185110.198242
3430,11258918227302,11258918.227302,4691215928.042503,4102191401038.240723
3431,11258919227302,11258919.227302,4691216344.709170,4106882617382.949707
3432,11258920227302,11258920.227302,4691216761.375837,4111573834144.325684
3433,11258921227302,11258921.227302,4691217178.042503,4116265051322.368164
3434,11258922227302,11258922.227302,4691217594.709170,4120956268917.077148
3435,11258923227302,11258923.227302,4691218011.375837,4125647486928.453125
3436,11258924227302,11258924.227302,4691218428.042503,4130338705356.495605
3437,11258925227302,11258925.227302,4691218844.709170,4135029924201.204590
3438,11258926227302,11258926.227302,4691219261.375837,4139721143462.580566
3439,11258927227302,11258927.227302,4691219678.042504,4144412363140.623047
3440,11258928227302,11258928.227302,4691220094.709170,4149103583235.332031
3441,11258929227302,11258929.227302,4691220511.375837,4153794803746.708008
3442,11258930227302,11258930.227302,4691220928.042503,4158486024674.750488
3443,11258931227302,11258931.227302,4691221344.709170,4163177246019.459473
3444,11258932227302,11258932.227302,4691221761.375837,4167868467780.835449
3445,11258933227302,11258933.227302,4691222178.042504,4172559689958.877930
3446,11258934227302,11258934.227302,4691222594.709170,4177250912553.586914
3447,11258935227302,11258935.227302,4691223011.375837,4181942135564.962891
3448,11258936227302,11258936.227302,4691223428.042503,4186633358993.005371
3449,11258937227302,11258937.227302,4691223844.709170,4191324582837.714355
3450,11258938227302,11258938.227302,4691224261.375837,4196015807099.090332
3451,11258939227302,11258939.227302,4691224678.042503,4200707031777.132812
3452,11258940227302,11258940.227302,4691225094.709170,4205398256871.841797
3453,11258941227302,11258941.227302,4691225511.375836,4210089482383.217773
3454,11258942227302,11258942.227302,4691225928.042503,4214780708311.260254
3455,11258943227302,11258943.227302,4691226344.709170,4219471934655.969238
3456,11258944227302,11258944.227302,4691226761.375837,4224163161417.345215
3457,11258945227302,11258945.227302,4691227178.042503,4228854388595.387695
3458,11258946227302,11258946.227302,4691227594.709170,4233545616190.096680
3459,11258947227302,11258947.227302,4691228011.375837,4238236844201.472656
3460,11258948227302,11258948.227302,4691228428.042504,4242928072629.515137
3461,11258949227302,11258949.227302,4691228844.709170,4247619301474.224121
3462,11258950227302,11258950.227302,4691229261.375837,4252310530735.600098
3463,11258951227302,11258951.227302,4691229678.042503,4257001760413.642578
3464,11258952227302,11258952.227302,4691230094.709170,4261692990508.351562
3465,11258953227302,11258953.227302,4691230511.375837,4266384221019.727539
3466,11258954227302,11258954.227302,4691230928.042504,4271075451947.770020
3467,11258955227302,11258955.227302,4691231344.709170,4275766683292.479004
3468,11258956227302,11258956.227302,4691231761.375837,4280457915053.854980
3469,11258957227302,11258957.227302,4691232178.042503,4285149147231.897461
3470,11258958227302,11258958.227302,4691232594.709170,4289840379826.606445
3471,11258959227302,11258959.227302,4691233011.375837,4294531612837.982422
3472,11258960227302,11258960.227302,4691233428.042504,4299222846266.024902
3473,11258961227302,11258961.227302,4691233844.709170,4303914080110.733887
3474,11258962227302,11258962.227302,4691234261.375836,4308605314372.109863
3475,11258963227302,11258963.227302,4691234678.042503,4313296549050.152344
3476,11258964227302,11258964.227302,4691235094.709170,4317987784144.861328
3477,11258965227302,11258965.227302,4691235511.375837,4322679019656.237305
3478,11258966227302,11258966.227302,4691235928.042503,4327370255584.279785
3479,11258967227302,11258967.227302,4691236344.709170,4332061491928.988770
3480,11258968227302,11258968.227302,4691236761.375837,4336752728690.364746
3481,11258969227302,11258969.227302,4691237178.042504,4341443965868.407227
3482,11258970227302,11258970.227302,4691237594.709170,4346135203463.116211
3483,11258971227302,11258971.227302,4691238011.375837,4350826441474.492188
3484,11258972227302,11258972.227302,4691238428.042503,4355517679902.534668
3485,11258973227302,11258973.227302,4691238844.709170,4360208918747.243652
3486,11258974227302,11258974.227302,4691239261.375837,4364900158008.619629
3487,11258975227302,11258975.227302,4691239678.042504,4369591397686.662109
3488,11258976227302,11258976.227302,4691240094.709170,4374282637781.371094
3489,11258977227302,11258977.227302,4691240511.375837,4378973878292.747070
3490,11258978227302,11258978.227302,4691240928.042503,4383665119220.789551
3491,11258979227302,11258979.227302,4691241344.709170,4388356360565.498535
3492,11258980227302,11258980.227302,4691241761.375837,4393047602326.874512
3493,11258981227302,11258981.227302,4691242178.042504,4397738844504.916992
3494,11258982227302,11258982.227302,4691242594.709170,4402430087099.625977
3495,11258983227302,11258983.227302,4691243011.375836,4407121330111.001953
3496,11258984227302,11258984.227302,4691243428.042503,4411812573539.044922
3497,11258985227302,11258985.227302,4691243844.709170,4416503817383.753906
3498,11258986227302,11258986.227302,4691244261.375837,4421195061645.129883
3499,11258987227302,11258987.227302,4691244678.042503,4425886306323.172852
3500,11258988227302,11258988.227302,4691245094.709170,4430577551417.881836
3501,11258989227302,11258989.227302,4691245511.375837,4435268796929.257812
3502,11258990227302,11258990.227302,4691245928.042504,4439960042857.300781
3503,11258991227302,11258991.227302,4691246344.709170,4444651289202.009766
3504,11258992227302,11258992.227302,4691246761.375837,4449342535963.385742
3505,11258993227302,11258993.227302,4691247178.042503,4454033783141.428711
3506,11258994227302,11258994.227302,4691247594.709170,4458725030736.137695
3507,11258995227302,11258995.227302,4691248011.375837,4463416278747.513672
3508,11258996227302,11258996.227302,4691248428.042504,4468107527175.556641
3509,11258997227302,11258997.227302,4691248844.709170,4472798776020.265625
3510,11258998227302,11258998.227302,4691249261.375837,4477490025281.641602
3511,11258999227302,11258999.227302,4691249678.042503,4482181274959.684570
3512,11259000227302,11259000.227302,4691250094.709170,4486872525054.393555
3513,11259001227302,11259001.227302,4691250511.375837,4491563775565.769531
3514,11259002227302,11259002.227302,4691250928.042504,4496255026493.812500
3515,11259003227302,11259003.227302,4691251344.709170,4500946277838.521484
3516,11259004227302,11259004.227302,4691251761.375837,4505637529599.897461
3517,11259005227302,11259005.227302,4691252178.042503,4510328781777.940430
3518,11259006227302,11259006.227302,4691252594.709170,4515020034372.649414
3519,11259007227302,11259007.227302,4691253011.375837,4519711287384.025391
3520,11259008227302,11259008.227302,4691253428.042503,4524402540812.068359
3521,11259009227302,11259009.227302,4691253844.709170,4529093794656.777344
3522,11259010227302,11259010.227302,4691254261.375837,4533785048918.153320
3523,11259011227302,11259011.227302,4691254678.042503,4538476303596.196289
3524,11259012227302,11259012.227302,4691255094.709170,4543167558690.905273
3525,11259013227302,11259013.227302,4691255511.375837,4547858814202.281250
3526,11259014227302,11259014.227302,4691255928.042503,4552550070130.324219
3527,11259015227302,11259015.227302,4691256344.709170,4557241326475.033203
3528,11259016227302,11259016.227302,4691256761.375837,4561932583236.409180
3529,11259017227302,11259017.227302,4691257178.042504,4566623840414.452148
3530,11259018227302,11259018.227302,4691257594.709170,4571315098009.161133
3531,11259019227302,11259019.227302,4691258011.375837,4576006356020.537109
3532,11259020227302,11259020.227302,4691258428.042503,4580697614448.580078
3533,11259021227302,11259021.227302,4691258844.709170,4585388873293.289062
3534,11259022227302,11259022.227302,4691259261.375837,4590080132554.665039
3535,11259023227302,11259023.227302,4691259678.042504,4594771392232.708008
3536,11259024227302,11259024.227302,4691260094.709170,4599462652327.416992
3537,11259025227302,11259025.227302,4691260511.375837,4604153912838.792969
3538,11259026227302,11259026.227302,4691260928.042503,4608845173766.835938
3539,11259027227302,11259027.227302,4691261344.709170,4613536435111.544922
3540,11259028227302,11259028.227302,4691261761.375837,4618227696872.920898
3541,11259029227302,11259029.227302,4691262178.042503,4622918959050.963867
3542,11259030227302,11259030.227302,4691262594.709170,4627610221645.672852
3543,11259031227302,11259031.227302,4691263011.375837,4632301484657.048828
3544,11259032227302,11259032.227302,4691263428.042503,4636992748085.091797
3545,11259033227302,11259033.227302,4691263844.709170,4641684011929.800781
3546,11259034227302,11259034.227302,4691264261.375837,4646375276191.176758
3547,11259035227302,11259035.227302,4691264678.042503,4651066540869.219727
3548,11259036227302,11259036.227302,4691265094.709170,4655757805963.928711
3549,11259037227302,11259037.227302,4691265511.375837,4660449071475.304688
3550,11259038227302,11259038.227302,4691265928.042504,4665140337403.347656
3551,11259039227302,11259039.227302,4691266344.709170,4669831603748.056641
3552,11259040227302,11259040.227302,4691266761.375837,4674522870509.432617
3553,11259041227302,11259041.227302,4691267178.042503,4679214137687.475586
3554,11259042227302,11259042.227302,4691267594.709170,4683905405282.184570
3555,11259043227302,11259043.227302,4691268011.375837,4688596673293.560547
3556,11259044227302,11259044.227302,4691268428.042504,4693287941721.603516
3557,11259045227302,11259045.227302,4691268844.709170,4697979210566.312500
3558,11259046227302,11259046.227302,4691269261.375837,4702670479827.688477
3559,11259047227302,11259047.227302,4691269678.042503,4707361749505.731445
3560,11259048227302,11259048.227302,4691270094.709170,4712053019600.440430
3561,11259049227302,11259049.227302,4691270511.375837,4716744290111.816406
3562,11259050227302,11259050.227302,4691270928.042503,4721435561039.859375
3563,11259051227302,11259051.227302,4691271344.709170,4726126832384.568359
3564,11259052227302,11259052.227302,4691271761.375837,4730818104145.944336
3565,11259053227302,11259053.227302,4691272178.042503,4735509376323.987305
3566,11259054227302,11259054.227302,4691272594.709170,4740200648918.696289
3567,11259055227302,11259055.227302,4691273011.375837,4744891921930.072266
3568,11259056227302,11259056.227302,4691273428.042503,4749583195358.115234
3569,11259057227302,11259057.227302,4691273844.709170,4754274469202.824219
3570,11259058227302,11259058.227302,4691274261.375837,4758965743464.200195
3571,11259059227302,11259059.227302,4691274678.042504,4763657018142.243164
3572,11259060227302,11259060.227302,4691275094.709170,4768348293236.952148
3573,11259061227302,11259061.227302,4691275511.375837,4773039568748.328125
3574,11259062227302,11259062.227302,4691275928.042503,4777730844676.371094
3575,11259063227302,11259063.227302,4691276344.709170,4782422121021.080078
3576,11259064227302,11259064.227302,4691276761.375837,4787113397782.456055
3577,11259065227302,11259065.227302,4691277178.042504,4791804674960.499023
3578,11259066227302,11259066.227302,4691277594.709170,4796495952555.208008
3579,11259067227302,11259067.227302,4691278011.375837,4801187230566.583984
3580,11259068227302,11259068.227302,4691278428.042503,4805878508994.626953
3581,11259069227302,11259069.227302,4691278844.709170,4810569787839.335938
3582,11259070227302,11259070.227302,4691279261.375837,4815261067100.711914
3583,11259071227302,11259071.227302,4691279678.042504,4819952346778.754883
3584,11259072227302,11259072.227302,4691280094.709170,4824643626873.463867
3585,11259073227302,11259073.227302,4691280511.375836,4829334907384.839844
3586,11259074227302,11259074.227302,4691280928.042503,4834026188312.882812
3587,11259075227302,11259075.227302,4691281344.709170,4838717469657.591797
3588,11259076227302,11259076.227302,4691281761.375837,4843408751418.967773
3589,11259077227302,11259077.227302,4691282178.042503,4848100033597.010742
3590,11259078227302,11259078.227302,4691282594.709170,4852791316191.719727
3591,11259079227302,11259079.227302,4691283011.375837,4857482599203.095703
3592,11259080227302,11259080.227302,4691283428.042504,4862173882631.138672
3593,11259081227302,11259081.227302,4691283844.709170,4866865166475.847656
3594,11259082227302,11259082.227302,4691284261.375837,4871556450737.223633
3595,11259083227302,11259083.227302,4691284678.042503,4876247735415.266602
3596,11259084227302,11259084.227302,4691285094.709170,4880939020509.975586
3597,11259085227302,11259085.227302,4691285511.375837,4885630306021.351562
3598,11259086227302,11259086.227302,4691285928.042504,4890321591949.394531
3599,11259087227302,11259087.227302,4691286344.709170,4895012878294.103516
3600,11259088227302,11259088.227302,4691286761.375837,4899704165055.479492
3601,11259089227302,11259089.227302,4691287178.042503,4904395452233.522461
3602,11259090227302,11259090.227302,4691287594.709170,4909086739828.231445
3603,11259091227302,11259091.227302,4691288011.375837,4913778027839.607422
3604,11259092227302,11259092.227302,4691288428.042504,4918469316267.650391
3605,11259093227302,11259093.227302,4691288844.709170,4923160605112.359375
3606,11259094227302,11259094.227302,4691289261.375836,4927851894373.735352
3607,11259095227302,11259095.227302,4691289678.042503,4932543184051.778320
3608,11259096227302,11259096.227302,4691290094.709170,4937234474146.487305
3609,11259097227302,11259097.227302,4691290511.375837,4941925764657.863281
3610,11259098227302,11259098.227302,4691290928.042503,4946617055585.906250
3611,11259099227302,11259099.227302,4691291344.709170,4951308346930.615234
3612,11259100227302,11259100.227302,4691291761.375837,4955999638691.991211
3613,11259101227302,11259101.227302,4691292178.042504,4960690930870.034180
3614,11259102227302,11259102.227302,4691292594.709170,4965382223464.743164
3615,11259103227302,11259103.227302,4691293011.375837,4970073516476.119141
3616,11259104227302,11259104.227302,4691293428.042503,4974764809904.162109
3617,11259105227302,11259105.227302,4691293844.709170,4979456103748.871094
3618,11259106227302,11259106.227302,4691294261.375837,4984147398010.247070
3619,11259107227302,11259107.227302,4691294678.042504,4988838692688.290039
3620,11259108227302,11259108.227302,4691295094.709170,4993529987782.999023
3621,11259109227302,11259109.227302,4691295511.375837,4998221283294.375000
3622,11259110227302,11259110.227302,4691295928.042503,5002912579222.417969
3623,11259111227302,11259111.227302,4691296344.709170,5007603875567.126953
3624,11259112227302,11259112.227302,4691296761.375837,5012295172328.502930
3625,11259113227302,11259113.227302,4691297178.042504,5016986469506.545898
3626,11259114227302,11259114.227302,4691297594.709170,5021677767101.254883
3627,11259115227302,11259115.227302,4691298011.375837,5026369065112.630859
3628,11259116227302,11259116.227302,4691298428.042503,5031060363540.673828
3629,11259117227302,11259117.227302,4691298844.709170,5035751662385.382812
3630,11259118227302,11259118.227302,4691299261.375837,5040442961646.758789
3631,11259119227302,11259119.227302,4691299678.042503,5045134261324.801758
3632,11259120227302,11259120.227302,4691300094.709170,5049825561419.510742
3633,11259121227302,11259121.227302,4691300511.375837,5054516861930.886719
3634,11259122227302,11259122.227302,4691300928.042504,5059208162858.929688
3635,11259123227302,11259123.227302,4691301344.709170,5063899464203.638672
3636,11259124227302,11259124.227302,4691301761.375837,5068590765965.014648
3637,11259125227302,11259125.227302,4691302178.042503,5073282068143.057617
3638,11259126227302,11259126.227302,4691302594.709170,5077973370737.766602
3639,11259127227302,11259127.227302,4691303011.375837,5082664673749.142578
3640,11259128227302,11259128.227302,4691303428.042504,5087355977177.185547
3641,11259129227302,11259129.227302,4691303844.709170,5092047281021.894531
3642,11259130227302,11259130.227302,4691304261.375837,5096738585283.270508
3643,11259131227302,11259131.227302,4691304678.042503,5101429889961.313477
3644,11259132227302,11259132.227302,4691305094.709170,5106121195056.022461
3645,11259133227302,11259133.227302,4691305511.375837,5110812500567.398438
3646,11259134227302,11259134.227302,4691305928.042504,5115503806495.441406
3647,11259135227302,11259135.227302,4691306344.709170,5120195112840.150391
3648,11259136227302,11259136.227302,4691306761.375837,5124886419601.526367
3649,11259137227302,11259137.227302,4691307178.042503,5129577726779.569336
3650,11259138227302,11259138.227302,4691307594.709170,5134269034374.278320
3651,11259139227302,11259139.227302,4691308011.375837,5138960342385.654297
3652,11259140227302,11259140.227302,4691308428.042503,5143651650813.697266
3653,11259141227302,11259141.227302,4691308844.709170,5148342959658.406250
3654,11259142227302,11259142.227302,4691309261.375837,5153034268919.782227
3655,11259143227302,11259143.227302,4691309678.042503,5157725578597.825195
3656,11259144227302,11259144.227302,4691310094.709170,5162416888692.534180
3657,11259145227302,11259145.227302,4691310511.375837,5167108199203.910156
3658,11259146227302,11259146.227302,4691310928.042503,5171799510131.953125
3659,11259147227302,11259147.227302,4691311344.709170,5176490821476.662109
3660,11259148227302,11259148.227302,4691311761.375837,5181182133238.038086
3661,11259149227302,11259149.227302,4691312178.042504,5185873445416.081055
3662,11259150227302,11259150.227302,4691312594.709170,5190564758010.790039
3663,11259151227302,11259151.227302,4691313011.375837,5195256071022.166016
3664,11259152227302,11259152.227302,4691313428.042503,5199947384450.208984
3665,11259153227302,11259153.227302,4691313844.709170,5204638698294.917969
3666,11259154227302,11259154.227302,4691314261.375837,5209330012556.293945
3667,11259155227302,11259155.227302,4691314678.042504,5214021327234.336914
3668,11259156227302,11259156.227302,4691315094.709170,5218712642329.045898
3669,11259157227302,11259157.227302,4691315511.375837,5223403957840.421875
3670,11259158227302,11259158.227302,4691315928.042503,5228095273768.464844
3671,11259159227302,11259159.227302,4691316344.709170,5232786590113.173828
3672,11259160227302,11259160.227302,4691316761.375837,5237477906874.549805
3673,11259161227302,11259161.227302,4691317178.042503,5242169224052.592773
3674,11259162227302,11259162.227302,4691317594.709170,5246860541647.301758
3675,11259163227302,11259163.227302,4691318011.375837,5251551859658.677734
3676,11259164227302,11259164.227302,4691318428.042503,5256243178086.720703
3677,11259165227302,11259165.227302,4691318844.709170,5260934496931.429688
3678,11259166227302,11259166.227302,4691319261.375837,5265625816192.805664
3679,11259167227302,11259167.227302,4691319678.042503,5270317135870.848633
3680,11259168227302,11259168.227302,4691320094.709170,5275008455965.557617
3681,11259169227302,11259169.227302,4691320511.375837,5279699776476.933594
3682,11259170227302,11259170.227302,4691320928.042504,5284391097404.976562
3683,11259171227302,11259171.227302,4691321344.709170,5289082418749.685547
3684,11259172227302,11259172.227302,4691321761.375837,5293773740511.061523
3685,11259173227302,11259173.227302,4691322178.042503,5298465062689.104492
3686,11259174227302,11259174.227302,4691322594.709170,5303156385283.813477
3687,11259175227302,11259175.227302,4691323011.375837,5307847708295.189453
3688,11259176227302,11259176.227302,4691323428.042504,5312539031723.232422
3689,11259177227302,11259177.227302,4691323844.709170,5317230355567.941406
3690,11259178227302,11259178.227302,4691324261.375837,5321921679829.317383
3691,11259179227302,11259179.227302,4691324678.042503,5326613004507.360352
3692,11259180227302,11259180.227302,4691325094.709170,5331304329602.069336
3693,11259181227302,11259181.227302,4691325511.375837,5335995655113.445312
3694,11259182227302,11259182.227302,4691325928.042503,5340686981041.488281
3695,11259183227302,11259183.227302,4691326344.709170,5345378307386.197266
3696,11259184227302,11259184.227302,4691326761.375836,5350069634147.573242
3697,11259185227302,11259185.227302,4691327178.042503,5354760961325.616211
3698,11259186227302,11259186.227302,4691327594.709170,5359452288920.325195
3699,11259187227302,11259187.227302,4691328011.375837,5364143616931.701172
3700,11259188227302,11259188.227302,4691328428.042503,5368834945359.744141
3701,11259189227302,11259189.227302,4691328844.709170,5373526274204.453125
3702,11259190227302,11259190.227302,4691329261.375837,5378217603465.829102
3703,11259191227302,11259191.227302,4691329678.042504,5382908933143.872070
3704,11259192227302,11259192.227302,4691330094.709170,5387600263238.581055
3705,11259193227302,11259193.227302,4691330511.375837,5392291593749.957031
3706,11259194227302,11259194.227302,4691330928.042503,5396982924678.000000
3707,11259195227302,11259195.227302,4691331344.709170,5401674256022.708984
3708,11259196227302,11259196.227302,4691331761.375837,5406365587784.084961
3709,11259197227302,11259197.227302,4691332178.042504,5411056919962.127930
3710,11259198227302,11259198.227302,4691332594.709170,5415748252556.836914
3711,11259199227302,11259199.227302,4691333011.375837,5420439585568.212891
3712,11259200227302,11259200.227302,4691333428.042503,5425130918996.255859
3713,11259201227302,11259201.227302,4691333844.709170,5429822252840.964844
3714,11259202227302,11259202.227302,4691334261.375837,5434513587102.340820
3715,11259203227302,11259203.227302,4691334678.042504,5439204921780.383789
3716,11259204227302,11259204.227302,4691335094.709170,5443896256875.092773
3717,11259205227302,11259205.227302,4691335511.375836,5448587592386.468750
3718,11259206227302,11259206.227302,4691335928.042503,5453278928314.511719
3719,11259207227302,11259207.227302,4691336344.709170,5457970264659.220703
3720,11259208227302,11259208.227302,4691336761.375837,5462661601420.596680
3721,11259209227302,11259209.227302,4691337178.042503,5467352938598.639648
3722,11259210227302,11259210.227302,4691337594.709170,5472044276193.348633
3723,11259211227302,11259211.227302,4691338011.375837,5476735614204.724609
3724,11259212227302,11259212.227302,4691338428.042504,5481426952632.767578
3725,11259213227302,11259213.227302,4691338844.709170,5486118291477.476562
3726,11259214227302,11259214.227302,4691339261.375837,5490809630738.852539
3727,11259215227302,11259215.227302,4691339678.042503,5495500970416.895508
3728,11259216227302,11259216.227302,4691340094.709170,5500192310511.604492
3729,11259217227302,11259217.227302,4691340511.375837,5504883651022.980469
3730,11259218227302,11259218.227302,4691340928.042504,5509574991951.023438
3731,11259219227302,11259219.227302,4691341344.709170,5514266333295.732422
3732,11259220227302,11259220.227302,4691341761.375837,5518957675057.108398
3733,11259221227302,11259221.227302,4691342178.042503,5523649017235.151367
3734,11259222227302,11259222.227302,4691342594.709170,5528340359829.860352
3735,11259223227302,11259223.227302,4691343011.375837,5533031702841.236328
3736,11259224227302,11259224.227302,4691343428.042504,5537723046269.279297
3737,11259225227302,11259225.227302,4691343844.709170,5542414390113.988281
3738,11259226227302,11259226.227302,4691344261.375837,5547105734375.364258
